screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
NewsDeutsch,News Deutschland,97643430,627989788566626305,/NewsDeutsch/status/627989788566626305,2015-08-02 23:50:07,1438559407,Flüchtlingsunterkünfte: Bundeswehr will Zelte in Hamburg aufbauen: 7290 Flüchtlinge sollen bundesweit in.. http://www.newsdeutschland.com/n/Top/7555q4oey/Flüchtlingsunterkünfte-Bundeswehr-will-Zelte-in-Hamburg-aufbauen.htm …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">Flüchtlingsunterkünfte: Bundeswehr will Zelte in Hamburg aufbauen: 7290 <strong>Flüchtlinge</strong> sollen bundesweit in.. <a class=""twitter-timeline-link"" data-expanded-url=""http://www.newsdeutschland.com/n/Top/7555q4oey/Flüchtlingsunterkünfte-Bundeswehr-will-Zelte-in-Hamburg-aufbauen.htm"" dir=""ltr"" href=""http://t.co/icm0xHct59"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.newsdeutschland.com/n/Top/7555q4oey/Flüchtlingsunterkünfte-Bundeswehr-will-Zelte-in-Hamburg-aufbauen.htm""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">newsdeutschland.com/n/Top/7555q4oe</span><span class=""invisible"">y/Flüchtlingsunterkünfte-Bundeswehr-will-Zelte-in-Hamburg-aufbauen.htm</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['http://www.newsdeutschland.com/n/Top/7555q4oey/Flüchtlingsunterkünfte-Bundeswehr-will-Zelte-in-Hamburg-aufbauen.htm'],[],False,[],,0,0,0,False,False,,[]
Nightingal_news,Tobias P. Hohl,503676958,627987422056435713,/Nightingal_news/status/627987422056435713,2015-08-02 23:40:43,1438558843,"Der Postillon: Flüchtling froh, dass er Hass und Gewalt schon aus seinem Heimatland gewohnt ist http://www.der-postillon.com/2015/07/fluchtling-froh-dass-er-hass-und-gewalt.html …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">Der Postillon: <strong>Flüchtling</strong> froh, dass er Hass und Gewalt schon aus seinem Heimatland gewohnt ist <a class=""twitter-timeline-link"" data-expanded-url=""http://www.der-postillon.com/2015/07/fluchtling-froh-dass-er-hass-und-gewalt.html"" dir=""ltr"" href=""http://t.co/mrq4cF2L82"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.der-postillon.com/2015/07/fluchtling-froh-dass-er-hass-und-gewalt.html""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">der-postillon.com/2015/07/flucht</span><span class=""invisible"">ling-froh-dass-er-hass-und-gewalt.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['http://www.der-postillon.com/2015/07/fluchtling-froh-dass-er-hass-und-gewalt.html'],[],False,[],,0,0,0,False,False,,[]
Hill_Media_DE,HILL MEDIA NEWS DE ⊙,3307097721,627986577000546305,/Hill_Media_DE/status/627986577000546305,2015-08-02 23:37:22,1438558642,DW Nachrichten ° Slowaken lehnen Flüchtlinge aus Österreich ab: Angst statt Solidarität: Die Stimmung in der s... http://bit.ly/1gCyg1r ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">DW Nachrichten ° Slowaken lehnen <strong>Flüchtlinge</strong> aus Österreich ab: Angst statt Solidarität: Die Stimmung in der s... <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/1gCyg1r"" dir=""ltr"" href=""http://t.co/nAAXPFh7E4"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/1gCyg1r""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/1gCyg1r</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://bit.ly/1gCyg1r'],[],False,[],,0,0,0,False,False,,[]
manni0056,Manfred Zamzow,272107079,627986500949516288,/manni0056/status/627986500949516288,2015-08-02 23:37:03,1438558623,"Ulla Jelpke, DIE LINKE Kein Inhaftierungsprogramm für Flüchtlinge!: http://youtu.be/AkIBzwe-gAU?a  via @YouTube","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">Ulla Jelpke, DIE LINKE Kein Inhaftierungsprogramm für <strong>Flüchtlinge</strong>!: <a class=""twitter-timeline-link"" data-expanded-url=""http://youtu.be/AkIBzwe-gAU?a"" dir=""ltr"" href=""http://t.co/1T5O6bpFhD"" rel=""nofollow noopener"" target=""_blank"" title=""http://youtu.be/AkIBzwe-gAU?a""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">youtu.be/AkIBzwe-gAU?a</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""10228272"" dir=""ltr"" href=""/YouTube""><s>@</s><b>YouTube</b></a></p>",['http://youtu.be/AkIBzwe-gAU?a'],[],False,[],,1,1,0,False,False,,[]
Hatice_Ince_,Don Birgit Alphansa Reichelt-Poschardt Blome,180293789,627985532606353408,/Hatice_Ince_/status/627985532606353408,2015-08-02 23:33:13,1438558393,"Ist,mit der starken Ablehnung ggn #Fluechtlinge, das Engagement für Obdachlose gestiegen?Die Wutbürger sorgen sich doch so.#refugeeswelcome","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">Ist,mit der starken Ablehnung ggn <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Fluechtlinge?src=hash""><s>#</s><b><strong>Fluechtlinge</strong></b></a>, das Engagement für Obdachlose gestiegen?Die Wutbürger sorgen sich doch so.<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/refugeeswelcome?src=hash""><s>#</s><b>refugeeswelcome</b></a></p>",[],"['Fluechtlinge', 'refugeeswelcome']",False,[],,0,0,0,False,False,,[]
LGMde,LGM Germany,2542157675,627984126386147328,/LGMde/status/627984126386147328,2015-08-02 23:27:37,1438558057,Slowaken lehnen Flüchtlinge aus Österreich ab http://bit.ly/1fXER5x ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">Slowaken lehnen <strong>Flüchtlinge</strong> aus Österreich ab <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/1fXER5x"" dir=""ltr"" href=""http://t.co/7TA3RJthbW"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/1fXER5x""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/1fXER5x</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://bit.ly/1fXER5x'],[],False,[],,0,0,0,False,False,,[]
Medien_News,Presse- & Mediennews,2987141692,627981345898266624,/Medien_News/status/627981345898266624,2015-08-02 23:16:34,1438557394,"Das Grossmünster für die Flüchtlinge - Verschiedene Kirchen haben begonnen, leer stehenden Wohnraum an Flüchtlinge... http://ow.ly/327P5M ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">Das Grossmünster für die <strong>Flüchtlinge</strong> - Verschiedene Kirchen haben begonnen, leer stehenden Wohnraum an <strong>Flüchtlinge</strong>... <a class=""twitter-timeline-link"" data-expanded-url=""http://ow.ly/327P5M"" dir=""ltr"" href=""http://t.co/N1sGpE0nUm"" rel=""nofollow noopener"" target=""_blank"" title=""http://ow.ly/327P5M""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ow.ly/327P5M</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://ow.ly/327P5M'],[],False,[],,0,0,0,False,False,,[]
AllTheNewsIsNow,All The News Is Now,1664939335,627981056495321088,/AllTheNewsIsNow/status/627981056495321088,2015-08-02 23:15:25,1438557325,#dw_deutsch Slowaken lehnen Flüchtlinge aus Österreich ab: Angst statt Solidarität: Die Stimmung in der slowak... http://bit.ly/1gCuWTW ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/dw_deutsch?src=hash""><s>#</s><b>dw_deutsch</b></a> Slowaken lehnen <strong>Flüchtlinge</strong> aus Österreich ab: Angst statt Solidarität: Die Stimmung in der slowak... <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/1gCuWTW"" dir=""ltr"" href=""http://t.co/SOVOfU3Li5"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/1gCuWTW""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/1gCuWTW</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://bit.ly/1gCuWTW'],['dw_deutsch'],False,[],,0,0,0,False,False,,[]
BWBreaking,BW Breaking News,1634763686,627980986769362944,/BWBreaking/status/627980986769362944,2015-08-02 23:15:09,1438557309,Flüchtlinge in Deutschland: Til Schweiger  ... - http://bit.ly/1MGmcJk  | Swiss Cloud Server http://bit.ly/1G3z09F pic.twitter.com/l52r7sjy8b,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de""><strong>Flüchtlinge</strong> in Deutschland: Til Schweiger  ... - <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/1MGmcJk"" dir=""ltr"" href=""http://t.co/QHgY79qn3a"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/1MGmcJk""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/1MGmcJk</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> | Swiss Cloud Server <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/1G3z09F"" dir=""ltr"" href=""http://t.co/i0knbaoTb5"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/1G3z09F""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/1G3z09F</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/l52r7sjy8b"">pic.twitter.com/l52r7sjy8b</a></p>","['http://bit.ly/1MGmcJk', 'http://bit.ly/1G3z09F']",[],True,['https://pbs.twimg.com/media/CLcJYVRXAAAK5uv.jpg'],,0,1,1,True,False,,[]
sugarmuc,Sabine M. Mairiedl,50820042,627980881995669504,/sugarmuc/status/627980881995669504,2015-08-02 23:14:44,1438557284,"""Es ist auch nicht schön, in Deutschland ein Flüchtling zu sein"". Ein Mann packt an und tut was er sagt! Ein... http://fb.me/2njBjBRwn ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">""Es ist auch nicht schön, in Deutschland ein <strong>Flüchtling</strong> zu sein"". Ein Mann packt an und tut was er sagt! Ein... <a class=""twitter-timeline-link"" data-expanded-url=""http://fb.me/2njBjBRwn"" dir=""ltr"" href=""http://t.co/QgfHtRqcPr"" rel=""nofollow noopener"" target=""_blank"" title=""http://fb.me/2njBjBRwn""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">fb.me/2njBjBRwn</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://fb.me/2njBjBRwn'],[],False,[],,0,0,0,False,False,,[]
