screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
brdschwindel,Der BRD-Schwindel,74065659,608773146338951168,/brdschwindel/status/608773146338951168,2015-06-10 23:10:03,1433977803,"Neu: Lektion in Multikulti: „Bulgaren“ aufgenommen, Wohnung angezündet, Mieter verletzt http://brd-schwindel.org/lektion-in-multikulti …pic.twitter.com/1qqdpapBmp","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">Neu: Lektion in <strong>Multikulti</strong>: „Bulgaren“ aufgenommen, Wohnung angezündet, Mieter verletzt <a class=""twitter-timeline-link"" data-expanded-url=""http://brd-schwindel.org/lektion-in-multikulti"" dir=""ltr"" href=""http://t.co/2jWBlNAvi9"" rel=""nofollow noopener"" target=""_blank"" title=""http://brd-schwindel.org/lektion-in-multikulti""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">brd-schwindel.org/lektion-in-mul</span><span class=""invisible"">tikulti</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/1qqdpapBmp"">pic.twitter.com/1qqdpapBmp</a></p>",['http://brd-schwindel.org/lektion-in-multikulti'],[],True,['https://pbs.twimg.com/media/CHLL83tU0AAX7lt.jpg'],,0,0,0,False,False,,[]
checkerhd,Jackie Roster,1272454735,608767546196684800,/checkerhd/status/608767546196684800,2015-06-10 22:47:48,1433976468,@bootboss Es treten ja viele aus_haben aber Angst vor Islamisierung.Die Kirche tut auch Gutes __und tut vielen Menschen gut.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""19152738"" dir=""ltr"" href=""/bootboss""><s>@</s><b>bootboss</b></a> Es treten ja viele aus_haben aber Angst vor <strong>Islamisierung</strong>.Die Kirche tut auch Gutes __und tut vielen Menschen gut.</p>",[],[],False,[],,0,0,1,True,True,608765026338504704,"[{'screen_name': 'bootboss', 'user_id': '19152738'}]"
Harald70199,Harald Maier,2966158947,608751628645244929,/Harald70199/status/608751628645244929,2015-06-10 21:44:32,1433972672,"Kommen da etwa syrische Nazis? Rassistische Neger? Intolerante Inder?
 http://www.krone.at/Oberoesterreich/t-Story-456378 … via @krone_at","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">Kommen da etwa syrische Nazis? Rassistische <strong>Neger</strong>? Intolerante Inder?
 <a class=""twitter-timeline-link"" data-expanded-url=""http://www.krone.at/Oberoesterreich/t-Story-456378"" dir=""ltr"" href=""http://t.co/uAI2yNFGoN"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.krone.at/Oberoesterreich/t-Story-456378""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">krone.at/Oberoesterreic</span><span class=""invisible"">h/t-Story-456378</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""330976924"" dir=""ltr"" href=""/krone_at""><s>@</s><b>krone_at</b></a></p>",['http://www.krone.at/Oberoesterreich/t-Story-456378'],[],False,[],,0,0,0,False,False,,[]
grazianotwit,graziano,2401359589,608740729700106241,/grazianotwit/status/608740729700106241,2015-06-10 21:01:14,1433970074,"@Angela_Merkel Diese Gangster fördern die illegale Einwanderung, die Europäische Kommission von der eigentlichen Arbeit abhalten","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""162432807"" dir=""ltr"" href=""/Angela_Merkel""><s>@</s><b>Angela_Merkel</b></a> Diese Gangster fördern die <strong>illegale</strong> Einwanderung, die Europäische Kommission von der eigentlichen Arbeit abhalten</p>",[],[],False,[],,0,0,0,False,False,,[]
Kuttenmonster,Kutte'N'monsteR,260379838,608737234502725632,/Kuttenmonster/status/608737234502725632,2015-06-10 20:47:21,1433969241,"@Kotzfrosch ... und zum Schach, Sportangeln umd zum Negerkampf im Tunnel? ... Hihi, ich hab Neger gesagt","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""152418169"" dir=""ltr"" href=""/Kotzfrosch""><s>@</s><b>Kotzfrosch</b></a> ... und zum Schach, Sportangeln umd zum Negerkampf im Tunnel? ... Hihi, ich hab <strong>Neger</strong> gesagt</p>",[],[],False,[],,0,0,1,True,True,608732836590415873,"[{'screen_name': 'Kotzfrosch', 'user_id': '152418169'}]"
lebenswerteCity,Lebenswerte City,923544086,608736837696385024,/lebenswerteCity/status/608736837696385024,2015-06-10 20:45:46,1433969146,"@hamburgize illegale #RWBP; Befestigter Seitenstreifen ist unbenutzbar, weil Laterne und Pkw darauf stehen. Welche Straße ist das?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3290500361"" dir=""ltr"" href=""/hamburgize""><s>@</s><b>hamburgize</b></a> <strong>illegale</strong> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/RWBP?src=hash""><s>#</s><b>RWBP</b></a>; Befestigter Seitenstreifen ist unbenutzbar, weil Laterne und Pkw darauf stehen. Welche Straße ist das?</p>",[],['RWBP'],False,[],,0,0,1,True,True,608696095951196160,"[{'screen_name': 'hamburgize', 'user_id': '3290500361'}]"
unfall_muenchen,unfall_muenchen,1315309999,608728194632548352,/unfall_muenchen/status/608728194632548352,2015-06-10 20:11:25,1433967085,"LSD: LSD - auch Trip oder Acid genannt - ist ein illegale, synthetische Droge deren Wirkung... http://tinyurl.com/npppd78 ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">LSD: LSD - auch Trip oder Acid genannt - ist ein <strong>illegale</strong>, synthetische Droge deren Wirkung... <a class=""twitter-timeline-link"" data-expanded-url=""http://tinyurl.com/npppd78"" dir=""ltr"" href=""http://t.co/RDaKed7WvQ"" rel=""nofollow noopener"" target=""_blank"" title=""http://tinyurl.com/npppd78""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">tinyurl.com/npppd78</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://tinyurl.com/npppd78'],[],False,[],,0,0,0,False,False,,[]
LeonLoeckmann,Leon Löckmann,168586210,608720448747094016,/LeonLoeckmann/status/608720448747094016,2015-06-10 19:40:39,1433965239,Warum wir illegale Festivals lieben http://fb.me/1Xs82Mjwv ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">Warum wir <strong>illegale</strong> Festivals lieben <a class=""twitter-timeline-link"" data-expanded-url=""http://fb.me/1Xs82Mjwv"" dir=""ltr"" href=""http://t.co/t7ulkMXWm7"" rel=""nofollow noopener"" target=""_blank"" title=""http://fb.me/1Xs82Mjwv""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">fb.me/1Xs82Mjwv</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://fb.me/1Xs82Mjwv'],[],False,[],,0,0,0,False,False,,[]
Pegasusfeder,Homofürst,2888134319,608719833509851136,/Pegasusfeder/status/608719833509851136,2015-06-10 19:38:12,1433965092,@wenig_worte Haben Sie nicht aufgepasst? #Pegida ist eine Bewegung patriotischer Europäer gegen die Islamisierung des Abendlands.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""28804762"" dir=""ltr"" href=""/wenig_worte""><s>@</s><b>wenig_worte</b></a> Haben Sie nicht aufgepasst? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Pegida?src=hash""><s>#</s><b>Pegida</b></a> ist eine Bewegung patriotischer Europäer gegen die <strong>Islamisierung</strong> des Abendlands.</p>",[],['Pegida'],False,[],,0,0,1,True,True,608394949143494656,"[{'screen_name': 'wenig_worte', 'user_id': '28804762'}]"
StSchmied,Hofrichter,2693351330,608706152101220353,/StSchmied/status/608706152101220353,2015-06-10 18:43:50,1433961830,"Ha, die zwei Türkenlöffel und der Neger haben schon wieder nicht mitgesungen!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">Ha, die zwei Türkenlöffel und der <strong>Neger</strong> haben schon wieder nicht mitgesungen!</p>",[],[],False,[],,0,0,0,False,False,,[]
